id,name,latitude,longitude,borough,neighborhood,neighborhood_id,borough_id
490,8 Ave & W 33 St,40.751551,-73.993934,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
249,Harrison St & Hudson St,40.71870987,-74.0090009,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,Brooklyn,North Side-South Side,BK73,3.0
377,6 Ave & Canal St,40.72243797,-74.00566443,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
355,Bayard St & Baxter St,40.71602118,-73.99974372,Manhattan,Chinatown,MN27,1.0
379,W 31 St & 7 Ave,40.749156,-73.9916,Manhattan,Midtown-Midtown South,MN17,1.0
456,E 53 St & Madison Ave,40.7597108,-73.97402311,Manhattan,Midtown-Midtown South,MN17,1.0
339,Avenue D & E 12 St,40.72580614,-73.97422494,Manhattan,Lower East Side,MN28,1.0
300,Shevchenko Pl & E 7 St,40.728145,-73.990214,Manhattan,East Village,MN22,1.0
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,Brooklyn,Clinton Hill,BK69,3.0
2006,Central Park S & 6 Ave,40.76590936,-73.97634151,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
340,Madison St & Clinton St,40.71269042,-73.98776323,Manhattan,Lower East Side,MN28,1.0
411,E 6 St & Avenue D,40.72228087,-73.97668709,Manhattan,Lower East Side,MN28,1.0
534,Water - Whitehall Plaza,40.70255065,-74.0127234,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
349,Rivington St & Ridge St,40.71850211,-73.98329859,Manhattan,Lower East Side,MN28,1.0
520,W 52 St & 5 Ave,40.75992262,-73.97648516,Manhattan,Midtown-Midtown South,MN17,1.0
245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,Brooklyn,Fort Greene,BK68,3.0
457,Broadway & W 58 St,40.76695317,-73.98169333,Manhattan,Midtown-Midtown South,MN17,1.0
427,Bus Slip & State St,40.701907,-74.013942,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
195,Liberty St & Broadway,40.70905623,-74.01043382,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
278,Concord St & Bridge St,40.69766564,-73.98476437,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
239,Willoughby St & Fleet St,40.69196566,-73.9813018,Brooklyn,Fort Greene,BK68,3.0
314,Cadman Plaza West & Montague St,40.69383,-73.990539,Brooklyn,Brooklyn Heights-Cobble Hill,BK09,3.0
471,Grand St & Havemeyer St,40.71286844,-73.95698119,Brooklyn,North Side-South Side,BK73,3.0
357,E 11 St & Broadway,40.73261787,-73.99158043,Manhattan,West Village,MN23,1.0
119,Park Ave & St Edwards St,40.69608941,-73.97803415,Brooklyn,Fort Greene,BK68,3.0
440,E 45 St & 3 Ave,40.75255434,-73.97282625,Manhattan,Turtle Bay-East Midtown,MN19,1.0
469,Broadway & W 53 St,40.76344058,-73.98268129,Manhattan,Midtown-Midtown South,MN17,1.0
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,Manhattan,Lower East Side,MN28,1.0
276,Duane St & Greenwich St,40.71748752,-74.0104554,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
262,Washington Park,40.69178232,-73.97372989,Brooklyn,Fort Greene,BK68,3.0
332,Cherry St,40.71219906,-73.97948148,Manhattan,Lower East Side,MN28,1.0
309,Murray St & West St,40.7149787,-74.013012,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
306,Cliff St & Fulton St,40.70823502,-74.00530063,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
398,Atlantic Ave & Furman St,40.69165183,-73.9999786,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,BK33,3.0
315,South St & Gouverneur Ln,40.70355377,-74.00670227,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
363,West Thames St,40.70834698,-74.01713445,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,Brooklyn,Brooklyn Heights-Cobble Hill,BK09,3.0
267,Broadway & W 36 St,40.75097711,-73.98765428,Manhattan,Midtown-Midtown South,MN17,1.0
465,Broadway & W 41 St,40.75513557,-73.98658032,Manhattan,Midtown-Midtown South,MN17,1.0
468,Broadway & W 55 St,40.7652654,-73.98192338,Manhattan,Midtown-Midtown South,MN17,1.0
2000,Front St & Washington St,40.70255088,-73.98940236,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
248,Laight St & Hudson St,40.72185379,-74.00771779,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
367,E 53 St & Lexington Ave,40.75828065,-73.97069431,Manhattan,Turtle Bay-East Midtown,MN19,1.0
400,Pitt St & Stanton St,40.71926081,-73.98178024,Manhattan,Lower East Side,MN28,1.0
447,8 Ave & W 52 St,40.76370739,-73.9851615,Manhattan,Clinton,MN15,1.0
337,Old Slip & Front St,40.7037992,-74.00838676,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,Brooklyn,Bedford,BK75,3.0
409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,Brooklyn,Bedford,BK75,3.0
477,W 41 St & 8 Ave,40.75640548,-73.9900262,Manhattan,Midtown-Midtown South,MN17,1.0
2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,Brooklyn,Fort Greene,BK68,3.0
460,S 4 St & Wythe Ave,40.71285887,-73.96590294,Brooklyn,North Side-South Side,BK73,3.0
436,Hancock St & Bedford Ave,40.68216564,-73.95399026,Brooklyn,Clinton Hill,BK69,3.0
330,Reade St & Broadway,40.71450451,-74.00562789,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,1.0
173,Broadway & W 49 St,40.76064679,-73.98442659,Manhattan,Midtown-Midtown South,MN17,1.0
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,Brooklyn,Fort Greene,BK68,3.0
493,W 45 St & 6 Ave,40.7568001,-73.98291153,Manhattan,Midtown-Midtown South,MN17,1.0
516,E 47 St & 1 Ave,40.75206862,-73.96784384,Manhattan,Turtle Bay-East Midtown,MN19,1.0
500,Broadway & W 51 St,40.76228826,-73.98336183,Manhattan,Midtown-Midtown South,MN17,1.0
242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,Brooklyn,Fort Greene,BK68,3.0
443,Bedford Ave & S 9th St,40.70853074,-73.96408963,Brooklyn,North Side-South Side,BK73,3.0
322,Clinton St & Tillary St,40.696192,-73.991218,Brooklyn,Brooklyn Heights-Cobble Hill,BK09,3.0
224,Spruce St & Nassau St,40.71146364,-74.00552427,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,Brooklyn,Fort Greene,BK68,3.0
390,Duffield St & Willoughby St,40.69221589,-73.9842844,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
418,Front St & Gold St,40.70224,-73.982578,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
289,Monroe St & Classon Ave,40.6845683,-73.95881081,Brooklyn,Clinton Hill,BK69,3.0
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Brooklyn,North Side-South Side,BK73,3.0
533,Broadway & W 39 St,40.75299641,-73.98721619,Manhattan,Midtown-Midtown South,MN17,1.0
137,E 56 St & Madison Ave,40.761628,-73.972924,Manhattan,Midtown-Midtown South,MN17,1.0
431,Hanover Pl & Livingston St,40.68864636,-73.98263429,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
510,W 51 St & 6 Ave,40.7606597,-73.98042047,Manhattan,Midtown-Midtown South,MN17,1.0
2001,Sands St & Navy St,40.699773,-73.979927,Brooklyn,park-cemetery-etc-Brooklyn,BK99,3.0
343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Brooklyn,park-cemetery-etc-Brooklyn,BK99,3.0
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,Brooklyn,park-cemetery-etc-Brooklyn,BK99,3.0
255,NYCBS Depot - SSP,40.646768,-74.01651,Brooklyn,Sunset Park West,BK32,3.0
253,W 13 St & 5 Ave,40.73543934,-73.99453948,Manhattan,West Village,MN23,1.0
3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,Brooklyn,Brooklyn Heights-Cobble Hill,BK09,3.0
3016,Mobile 01,40.771051856415305,-73.9643383026123,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
3014,E.T. Bike-In Movie Valet Station ,40.722852,-73.959114,Brooklyn,North Side-South Side,BK73,3.0
3181,Soissons Landing,40.692609,-74.016398,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
3182,Yankee Ferry Terminal,40.686931,-74.016966,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
3120,Center Blvd & Borden Ave,40.74161,-73.96044,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
3130,21 St & Queens Plaza North,40.75325964,-73.94335788,Queens,Queensbridge-Ravenswood-Long Island City,QN68,4.0
3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,Brooklyn,Greenpoint,BK76,3.0
3125,45 Rd & 11 St,40.74708586,-73.94977234,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,Queens,Queensbridge-Ravenswood-Long Island City,QN68,4.0
3124,46 Ave & 5 St,40.74731,-73.95451,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
3117,Franklin St & Dupont St,40.73564,-73.95866,Brooklyn,Greenpoint,BK76,3.0
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,Brooklyn,Greenpoint,BK76,3.0
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
3108,Nassau Ave & Russell St,40.72557,-73.94434,Brooklyn,Greenpoint,BK76,3.0
3112,Milton St & Franklin St,40.72906,-73.95779,Brooklyn,Greenpoint,BK76,3.0
3127,9 St & 44 Rd,40.74966,-73.9521,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
3068,Humboldt St & Varet St,40.7031724,-73.940636,Brooklyn,Bushwick South,BK78,3.0
3115,India St & Manhattan Ave,40.73232194,-73.9550858,Brooklyn,Greenpoint,BK76,3.0
3111,Norman Ave & Leonard St,40.7258483,-73.95064893,Brooklyn,Greenpoint,BK76,3.0
3109,Banker St & Meserole Ave,40.72606,-73.95621,Brooklyn,Greenpoint,BK76,3.0
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,Brooklyn,Greenpoint,BK76,3.0
3042,Fulton St & Utica Ave,40.6794268,-73.9298911,Brooklyn,Crown Heights North,BK61,3.0
3098,Leonard St & Bayard St,40.71928,-73.94861,Brooklyn,North Side-South Side,BK73,3.0
3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,Brooklyn,North Side-South Side,BK73,3.0
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,Brooklyn,North Side-South Side,BK73,3.0
319,Fulton St & Broadway,40.711066,-74.009447,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,Brooklyn,North Side-South Side,BK73,3.0
3123,31 St & Thomson Ave,40.74469738,-73.93540375,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,Brooklyn,North Side-South Side,BK73,3.0
3092,Berry St & N 8 St,40.7190095,-73.95852515,Brooklyn,North Side-South Side,BK73,3.0
3088,Union Ave & Jackson St,40.7160751,-73.952029,Brooklyn,North Side-South Side,BK73,3.0
3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,Brooklyn,East Williamsburg,BK90,3.0
3104,Kent Ave & N 7 St,40.72057658,-73.96150225,Brooklyn,North Side-South Side,BK73,3.0
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,Brooklyn,East Williamsburg,BK90,3.0
3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,Brooklyn,North Side-South Side,BK73,3.0
3094,Graham Ave & Withers St,40.7169811,-73.94485918,Brooklyn,East Williamsburg,BK90,3.0
3084,Devoe St & Leonard St,40.71348658,-73.94792458,Brooklyn,East Williamsburg,BK90,3.0
3106,Driggs Ave & N Henry St,40.72325,-73.94308,Brooklyn,Greenpoint,BK76,3.0
3097,N Henry St & Richardson St,40.71921585,-73.9424469,Brooklyn,East Williamsburg,BK90,3.0
3091,Frost St & Meeker St,40.71764,-73.94882,Brooklyn,North Side-South Side,BK73,3.0
3081,Graham Ave & Grand St,40.711863,-73.944024,Brooklyn,East Williamsburg,BK90,3.0
3077,Stagg St & Union Ave,40.70877084,-73.95095259,Brooklyn,North Side-South Side,BK73,3.0
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,Brooklyn,East Williamsburg,BK90,3.0
3079,Leonard St & Grand St,40.71103537,-73.94714303,Brooklyn,East Williamsburg,BK90,3.0
3073,Division Ave & Hooper St,40.70691254,-73.95441667,Brooklyn,Williamsburg,BK72,3.0
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,Brooklyn,Williamsburg,BK72,3.0
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,Brooklyn,East Williamsburg,BK90,3.0
3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,Brooklyn,Bushwick South,BK78,3.0
3069,Lorimer St & Broadway,40.70411791,-73.94818595,Brooklyn,Williamsburg,BK72,3.0
3071,Boerum St & Broadway,40.70538077,-73.94976519,Brooklyn,East Williamsburg,BK90,3.0
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,Brooklyn,Bedford,BK75,3.0
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,Brooklyn,East Williamsburg,BK90,3.0
3072,Leonard St & Boerum St,40.70583339,-73.94644578,Brooklyn,East Williamsburg,BK90,3.0
3067,Broadway & Whipple St,40.7016657,-73.9437303,Brooklyn,Bedford,BK75,3.0
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,Brooklyn,Bedford,BK75,3.0
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,Brooklyn,Bedford,BK75,3.0
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,Brooklyn,Bedford,BK75,3.0
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,Brooklyn,Bedford,BK75,3.0
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,Brooklyn,Stuyvesant Heights,BK35,3.0
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,Brooklyn,Bedford,BK75,3.0
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,Brooklyn,Bushwick South,BK78,3.0
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,Brooklyn,North Side-South Side,BK73,3.0
3086,Graham Ave & Conselyea St,40.715143,-73.944507,Brooklyn,East Williamsburg,BK90,3.0
3114,India St & East River,40.73165141,-73.96161892,Brooklyn,Greenpoint,BK76,3.0
3105,N 15 St & Wythe Ave,40.724055,-73.955736,Brooklyn,Greenpoint,BK76,3.0
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,Brooklyn,Stuyvesant Heights,BK35,3.0
3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,Brooklyn,Bedford,BK75,3.0
3054,Greene Ave & Throop Ave,40.6894932,-73.942061,Brooklyn,Stuyvesant Heights,BK35,3.0
3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,Brooklyn,Bedford,BK75,3.0
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,Brooklyn,Bedford,BK75,3.0
3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,Brooklyn,Bedford,BK75,3.0
3052,Lewis Ave & Madison St,40.686312,-73.935775,Brooklyn,Stuyvesant Heights,BK35,3.0
3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,Brooklyn,Stuyvesant Heights,BK35,3.0
3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,Brooklyn,Bedford,BK75,3.0
3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,Brooklyn,Stuyvesant Heights,BK35,3.0
3222,Hanson Pl & St Felix St,40.685159599891776,-73.97711366415024,Brooklyn,Fort Greene,BK68,3.0
3223,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,Manhattan,Turtle Bay-East Midtown,MN19,1.0
3128,21 St & 43 Ave,40.75052534,-73.94594845,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Brooklyn,Stuyvesant Heights,BK35,3.0
3043,Lewis Ave & Decatur St,40.6814598,-73.934903,Brooklyn,Stuyvesant Heights,BK35,3.0
3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,Brooklyn,Bedford,BK75,3.0
3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,Brooklyn,Crown Heights North,BK61,3.0
3044,Albany Ave & Fulton St,40.6800105,-73.938475,Brooklyn,Stuyvesant Heights,BK35,3.0
3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,Brooklyn,Clinton Hill,BK69,3.0
3165,Central Park West & W 72 St,40.77575319,-73.97603963,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,Manhattan,Lincoln Square,MN14,1.0
3133,E 67 St & Park Ave,40.76735637,-73.96493528,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
3158,W 63 St & Broadway,40.77163851,-73.98261428,Manhattan,Lincoln Square,MN14,1.0
3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,Manhattan,West Village,MN23,1.0
3163,Central Park West & W 68 St,40.7734066,-73.97782542,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
3142,1 Ave & E 62 St,40.7612274,-73.96094022,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
3176,W 64 St & West End Ave,40.77452835,-73.98753759,Manhattan,Lincoln Square,MN14,1.0
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
3134,3 Ave & E 62 St,40.76312584,-73.96526895,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
3141,1 Ave & E 68 St,40.76500525,-73.95818491,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
3159,W 67 St & Broadway,40.77492513,-73.98266566,Manhattan,Lincoln Square,MN14,1.0
3139,E 72 St & Park Ave,40.77122923,-73.96432627,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,Manhattan,Lincoln Square,MN14,1.0
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,Manhattan,Lincoln Square,MN14,1.0
3156,E 72 St & York Ave,40.76663814,-73.95348296,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
3160,Central Park West & W 76 St,40.77896784,-73.97374737,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,Manhattan,Upper West Side,MN12,1.0
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
3140,1 Ave & E 78 St,40.77140426,-73.9535166,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
3221,47 Ave & 31 St,40.743,-73.93561,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
3149,E 82 St & 2 Ave,40.77517793,-73.95324922,Manhattan,Yorkville,MN32,1.0
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,Manhattan,Upper West Side,MN12,1.0
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,Manhattan,Upper West Side,MN12,1.0
3147,E 85 St & 3 Ave,40.77801203,-73.95407149,Manhattan,Yorkville,MN32,1.0
3177,W 84 St & Broadway,40.7867947,-73.977112,Manhattan,Upper West Side,MN12,1.0
3150,E 85 St & York Ave,40.77536905,-73.94803392,Manhattan,Yorkville,MN32,1.0
3136,5 Ave & E 63 St,40.76650452,-73.97147595,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
3144,E 81 St & Park Ave,40.77677702,-73.9590097,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
3145,E 84 St & Park Ave,40.77862688,-73.95772073,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,Manhattan,Yorkville,MN32,1.0
3166,Riverside Dr & W 72 St ,40.78057799010334,-73.98562431335449,Manhattan,Upper West Side,MN12,1.0
3082,Hope St & Union Ave,40.71167351,-73.95141312,Brooklyn,North Side-South Side,BK73,3.0
3085,Roebling St & N 4 St,40.71469,-73.95739,Brooklyn,North Side-South Side,BK73,3.0
3080,S 4 St & Rodney St,40.70934,-73.95608,Brooklyn,North Side-South Side,BK73,3.0
3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
3230,Penn Station Valet,40.751283596962296,-73.99692445993422,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
3226,W 82 St & Central Park West,40.78275,-73.97137,Manhattan,Upper West Side,MN12,1.0
3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,Manhattan,Lincoln Square,MN14,1.0
3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
3137,5 Ave & E 73 St,40.77282817,-73.96685276,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
3019,NYCBS Depot - DEL,40.716633,-73.981933,Manhattan,Lower East Side,MN28,1.0
3219,NYCBS Depot - STY,40.729193,-73.976655,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
3017,NYCBS Depot - FAR,40.751483,-73.996764,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,Manhattan,Upper West Side,MN12,1.0
3122,48 Ave & 5 St,40.74436328706688,-73.9558732509613,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
3229,Marcy Ave & MacDonough St,40.68061768455451,-73.94624948501587,Brooklyn,Bedford,BK75,3.0
3168,Central Park West & W 85 St,40.78472675,-73.96961715,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
3143,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
3157,East End Ave & E 86 St,40.77518615,-73.94446054,Manhattan,Yorkville,MN32,1.0
3116,Huron St & Franklin St,40.73266,-73.95826,Brooklyn,Greenpoint,BK76,3.0
3162,W 78 St & Broadway,40.78339981,-73.98093133,Manhattan,Upper West Side,MN12,1.0
3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,Manhattan,Lincoln Square,MN14,1.0
3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,Manhattan,Midtown-Midtown South,MN17,1.0
3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,Manhattan,Upper West Side,MN12,1.0
3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,Manhattan,Murray Hill-Kips Bay,MN20,1.0
3234,E 40 St & Madison Ave,40.75159368451112,-73.98043155670166,Manhattan,Murray Hill-Kips Bay,MN20,1.0
3099,Leonard St & Manhattan Ave,40.72152240339303,-73.94898265600203,Brooklyn,North Side-South Side,BK73,3.0
3237,21 St & 41 Ave,40.75383343437622,-73.94267678260802,Queens,Queensbridge-Ravenswood-Long Island City,QN68,4.0
3039,NYCBS Depot - DYR,40.75908809071208,-73.99375051281822,Manhattan,Clinton,MN15,1.0
3236,PABT Valet,40.75898481399634,-73.99379968643188,Manhattan,Clinton,MN15,1.0
3089,Leonard St & Meeker Ave,40.717318403855785,-73.94820213317871,Brooklyn,East Williamsburg,BK90,3.0
3096,Union Ave & N 12 St,40.71924,-73.95242,Brooklyn,North Side-South Side,BK73,3.0
3154,E 77 St & 3 Ave,40.77314236,-73.95856158,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
3151,E 81 St & York Ave,40.7728384,-73.94989233,Manhattan,Yorkville,MN32,1.0
3078,Broadway & Roebling St,40.70925562,-73.95982218,Brooklyn,North Side-South Side,BK73,3.0
3238,E 80 St & 2 Ave,40.77391390238118,-73.9543953537941,Manhattan,Yorkville,MN32,1.0
3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,Brooklyn,Brooklyn Heights-Cobble Hill,BK09,3.0
3241,Monroe St & Tompkins Ave,40.686203,-73.944694,Brooklyn,Bedford,BK75,3.0
3138,E 77 St & Park Ave,40.774405455003,-73.96175265312193,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
3153,E 71 St & 2 Ave,40.76817546742245,-73.95910263061523,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
