name,borough,neighborhood,neighborhood_id,borough_id
E 40 St & 5 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
2 Ave & E 31 St,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 39 St & 2 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 25 St & 2 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 37 St & Lexington Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
Pershing Square S,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 27 St & 1 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 25 St & 1 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 31 St & 3 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 32 St & Park Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 33 St & 1 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 30 St & Park Ave S,Manhattan,Murray Hill-Kips Bay,MN20,1.0
South St & Whitehall St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Cliff St & Fulton St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Liberty St & Broadway,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
South End Ave & Liberty St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
West Thames St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
William St & Pine St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Front St & Maiden Ln,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Maiden Ln & Pearl St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Broad St & Bridge St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Spruce St & Nassau St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Broadway & Battery Pl,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
West St & Chambers St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
John St & William St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Water - Whitehall Plaza,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Vesey Pl & River Terrace,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Pearl St & Hanover Square,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Little West St & 1 Pl,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Fulton St & William St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
South St & Gouverneur Ln,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
Old Slip & Front St,Manhattan,Battery Park City-Lower Manhattan,MN25,1.0
E 48 St & 3 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 47 St & 1 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
2 Ave & E 58 St,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 55 St & 2 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
1 Ave & E 44 St,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 52 St & 2 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 56 St & 3 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 45 St & 3 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 47 St & 2 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 51 St & 1 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 55 St & Lexington Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 53 St & Lexington Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
FDR Drive & E 35 St,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 43 St & 2 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 58 St & 3 Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 51 St & Lexington Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 47 St & Park Ave,Manhattan,Turtle Bay-East Midtown,MN19,1.0
E 59 St & Sutton Pl,Manhattan,Lenox Hill-Roosevelt Island,MN31,1.0
E 33 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
6 Ave & W 33 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 39 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 56 St & 6 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 29 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 43 St & 6 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 36 St,Manhattan,Midtown-Midtown South,MN17,1.0
Grand Army Plaza & Central Park S,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 32 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 37 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 52 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 27 St & 7 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 31 St & 7 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
E 56 St & Madison Ave,Manhattan,Midtown-Midtown South,MN17,1.0
5 Ave & E 29 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 33 St & 7 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 53 St,Manhattan,Midtown-Midtown South,MN17,1.0
E 43 St & Vanderbilt Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 49 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 44 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 38 St & 8 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
E 53 St & Madison Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 51 St & 6 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 58 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 37 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 41 St & 8 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 41 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 45 St & 6 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 51 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 49 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 55 St,Manhattan,Midtown-Midtown South,MN17,1.0
Atlantic Ave & Fort Greene Pl,Brooklyn,Fort Greene,BK68,3.0
Adelphi St & Myrtle Ave,Brooklyn,Fort Greene,BK68,3.0
Lafayette Ave & Fort Greene Pl,Brooklyn,Fort Greene,BK68,3.0
Clinton Ave & Myrtle Ave,Brooklyn,Fort Greene,BK68,3.0
Ashland Pl & Hanson Pl,Brooklyn,Fort Greene,BK68,3.0
Flushing Ave & Carlton Ave,Brooklyn,Fort Greene,BK68,3.0
Fulton St & Clermont Ave,Brooklyn,Fort Greene,BK68,3.0
Cumberland St & Lafayette Ave,Brooklyn,Fort Greene,BK68,3.0
Willoughby St & Fleet St,Brooklyn,Fort Greene,BK68,3.0
DeKalb Ave & Hudson Ave,Brooklyn,Fort Greene,BK68,3.0
S Portland Ave & Hanson Pl,Brooklyn,Fort Greene,BK68,3.0
Park Ave & St Edwards St,Brooklyn,Fort Greene,BK68,3.0
DeKalb Ave & S Portland Ave,Brooklyn,Fort Greene,BK68,3.0
Washington Park,Brooklyn,Fort Greene,BK68,3.0
Fulton St & Rockwell Pl,Brooklyn,Fort Greene,BK68,3.0
Clermont Ave & Park Ave,Brooklyn,Fort Greene,BK68,3.0
Myrtle Ave & St Edwards St,Brooklyn,Fort Greene,BK68,3.0
Carlton Ave & Park Ave,Brooklyn,Fort Greene,BK68,3.0
Hancock St & Bedford Ave,Brooklyn,Clinton Hill,BK69,3.0
Willoughby Ave & Hall St,Brooklyn,Clinton Hill,BK69,3.0
DeKalb Ave & Vanderbilt Ave,Brooklyn,Clinton Hill,BK69,3.0
Emerson Pl & Myrtle Ave,Brooklyn,Clinton Hill,BK69,3.0
Lafayette Ave & St James Pl,Brooklyn,Clinton Hill,BK69,3.0
Fulton St & Grand Ave,Brooklyn,Clinton Hill,BK69,3.0
Lefferts Pl & Franklin Ave,Brooklyn,Clinton Hill,BK69,3.0
Lafayette Ave & Classon Ave,Brooklyn,Clinton Hill,BK69,3.0
Clermont Ave & Lafayette Ave,Brooklyn,Clinton Hill,BK69,3.0
Fulton St & Waverly Ave,Brooklyn,Clinton Hill,BK69,3.0
Washington Ave & Greene Ave,Brooklyn,Clinton Hill,BK69,3.0
Monroe St & Classon Ave,Brooklyn,Clinton Hill,BK69,3.0
W 59 St & 10 Ave,Manhattan,Lincoln Square,MN14,1.0
Broadway & W 60 St,Manhattan,Lincoln Square,MN14,1.0
11 Ave & W 59 St,Manhattan,Lincoln Square,MN14,1.0
W 4 St & 7 Ave S,Manhattan,West Village,MN23,1.0
Broadway & E 14 St,Manhattan,West Village,MN23,1.0
University Pl & E 14 St,Manhattan,West Village,MN23,1.0
9 Ave & W 14 St,Manhattan,West Village,MN23,1.0
Greenwich Ave & Charles St,Manhattan,West Village,MN23,1.0
Washington Pl & Broadway,Manhattan,West Village,MN23,1.0
Barrow St & Hudson St,Manhattan,West Village,MN23,1.0
Great Jones St,Manhattan,West Village,MN23,1.0
Lafayette St & E 8 St,Manhattan,West Village,MN23,1.0
Greenwich Ave & 8 Ave,Manhattan,West Village,MN23,1.0
LaGuardia Pl & W 3 St,Manhattan,West Village,MN23,1.0
Christopher St & Greenwich St,Manhattan,West Village,MN23,1.0
W 14 St & The High Line,Manhattan,West Village,MN23,1.0
Washington Pl & 6 Ave,Manhattan,West Village,MN23,1.0
Mercer St & Bleecker St,Manhattan,West Village,MN23,1.0
Bank St & Washington St,Manhattan,West Village,MN23,1.0
Bank St & Hudson St,Manhattan,West Village,MN23,1.0
E 10 St & 5 Ave,Manhattan,West Village,MN23,1.0
Carmine St & 6 Ave,Manhattan,West Village,MN23,1.0
W 11 St & 6 Ave,Manhattan,West Village,MN23,1.0
Sullivan St & Washington Sq,Manhattan,West Village,MN23,1.0
Washington Square E,Manhattan,West Village,MN23,1.0
Washington St & Gansevoort St,Manhattan,West Village,MN23,1.0
W 13 St & 7 Ave,Manhattan,West Village,MN23,1.0
W 13 St & 5 Ave,Manhattan,West Village,MN23,1.0
W 13 St & 6 Ave,Manhattan,West Village,MN23,1.0
MacDougal St & Washington Sq,Manhattan,West Village,MN23,1.0
Perry St & Bleecker St,Manhattan,West Village,MN23,1.0
E 11 St & Broadway,Manhattan,West Village,MN23,1.0
W 21 St & 6 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 17 St & 8 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 37 St & 10 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 34 St & 11 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
Broadway & W 24 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
11 Ave & W 27 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
E 17 St & Broadway,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 15 St & 7 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
9 Ave & W 22 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 18 St & 6 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 20 St & 7 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
Broadway & E 22 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
8 Ave & W 31 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 20 St & 8 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 29 St & 9 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
12 Ave & W 40 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
E 16 St & 5 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
8 Ave & W 33 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 20 St & 11 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 26 St & 8 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 24 St & 7 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 22 St & 10 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
10 Ave & W 28 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 22 St & 8 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
9 Ave & W 16 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 26 St & 10 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 16 St & The High Line,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
11 Ave & W 41 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 25 St & 6 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
9 Ave & W 18 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
E 24 St & Park Ave S,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
Lexington Ave & E 26 St,Manhattan,Gramercy,MN21,1.0
Lexington Ave & E 24 St,Manhattan,Gramercy,MN21,1.0
E 19 St & 3 Ave,Manhattan,Gramercy,MN21,1.0
E 20 St & 2 Ave,Manhattan,Gramercy,MN21,1.0
E 15 St & 3 Ave,Manhattan,Gramercy,MN21,1.0
E 20 St & Park Ave,Manhattan,Gramercy,MN21,1.0
E 16 St & Irving Pl,Manhattan,Gramercy,MN21,1.0
8 Ave & W 52 St,Manhattan,Clinton,MN15,1.0
W 49 St & 8 Ave,Manhattan,Clinton,MN15,1.0
W 39 St & 9 Ave,Manhattan,Clinton,MN15,1.0
W 42 St & 8 Ave,Manhattan,Clinton,MN15,1.0
W 43 St & 10 Ave,Manhattan,Clinton,MN15,1.0
W 47 St & 10 Ave,Manhattan,Clinton,MN15,1.0
9 Ave & W 45 St,Manhattan,Clinton,MN15,1.0
W 52 St & 11 Ave,Manhattan,Clinton,MN15,1.0
W 45 St & 8 Ave,Manhattan,Clinton,MN15,1.0
W 52 St & 9 Ave,Manhattan,Clinton,MN15,1.0
W 56 St & 10 Ave,Manhattan,Clinton,MN15,1.0
W 53 St & 10 Ave,Manhattan,Clinton,MN15,1.0
W 46 St & 11 Ave,Manhattan,Clinton,MN15,1.0
W 54 St & 9 Ave,Manhattan,Clinton,MN15,1.0
Pike St & Monroe St,Manhattan,Lower East Side,MN28,1.0
Henry St & Grand St,Manhattan,Lower East Side,MN28,1.0
E 6 St & Avenue D,Manhattan,Lower East Side,MN28,1.0
Columbia St & Rivington St,Manhattan,Lower East Side,MN28,1.0
E 2 St & Avenue C,Manhattan,Lower East Side,MN28,1.0
Avenue D & E 3 St,Manhattan,Lower East Side,MN28,1.0
Clinton St & Grand St,Manhattan,Lower East Side,MN28,1.0
Canal St & Rutgers St,Manhattan,Lower East Side,MN28,1.0
Madison St & Montgomery St,Manhattan,Lower East Side,MN28,1.0
E 5 St & Avenue C,Manhattan,Lower East Side,MN28,1.0
E 9 St & Avenue C,Manhattan,Lower East Side,MN28,1.0
Avenue D & E 8 St,Manhattan,Lower East Side,MN28,1.0
Avenue D & E 12 St,Manhattan,Lower East Side,MN28,1.0
Bialystoker Pl & Delancey St,Manhattan,Lower East Side,MN28,1.0
Cherry St,Manhattan,Lower East Side,MN28,1.0
Stanton St & Mangin St,Manhattan,Lower East Side,MN28,1.0
Pitt St & Stanton St,Manhattan,Lower East Side,MN28,1.0
Madison St & Clinton St,Manhattan,Lower East Side,MN28,1.0
Rivington St & Ridge St,Manhattan,Lower East Side,MN28,1.0
Dean St & 4 Ave,Brooklyn,Park Slope-Gowanus,BK37,3.0
St Marks Pl & 2 Ave,Manhattan,East Village,MN22,1.0
E 10 St & Avenue A,Manhattan,East Village,MN22,1.0
E 6 St & Avenue B,Manhattan,East Village,MN22,1.0
E 3 St & 1 Ave,Manhattan,East Village,MN22,1.0
E 4 St & 2 Ave,Manhattan,East Village,MN22,1.0
E 2 St & 2 Ave,Manhattan,East Village,MN22,1.0
E 11 St & 1 Ave,Manhattan,East Village,MN22,1.0
E 13 St & Avenue A,Manhattan,East Village,MN22,1.0
E 2 St & Avenue B,Manhattan,East Village,MN22,1.0
E 11 St & 2 Ave,Manhattan,East Village,MN22,1.0
E 7 St & Avenue A,Manhattan,East Village,MN22,1.0
Shevchenko Pl & E 6 St,Manhattan,East Village,MN22,1.0
E 12 St & 3 Ave,Manhattan,East Village,MN22,1.0
St Marks Pl & 1 Ave,Manhattan,East Village,MN22,1.0
Central Park S & 6 Ave,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
State St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Duffield St & Willoughby St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Concord St & Bridge St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Gallatin Pl & Livingston St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Front St & Gold St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Lawrence St & Willoughby St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Pearl St & Anchorage Pl,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
State St & Smith St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Johnson St & Gold St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
York St & Jay St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Old Fulton St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Bond St & Schermerhorn St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Front St & Washington St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Nassau St & Navy St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Cadman Plaza E & Tillary St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Joralemon St & Adams St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Sands St & Gold St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
3 Ave & Schermerhorn St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Jay St & Tech Pl,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Hanover Pl & Livingston St,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
Cadman Plaza E & Red Cross Pl,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,3.0
E 23 St & 1 Ave,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
1 Ave & E 15 St,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
E 14 St & Avenue B,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
1 Ave & E 18 St,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
E 20 St & FDR Drive,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
S 5 Pl & S 4 St,Brooklyn,North Side-South Side,BK73,3.0
Kent Ave & S 11 St,Brooklyn,North Side-South Side,BK73,3.0
Wythe Ave & Metropolitan Ave,Brooklyn,North Side-South Side,BK73,3.0
Metropolitan Ave & Bedford Ave,Brooklyn,North Side-South Side,BK73,3.0
Grand St & Havemeyer St,Brooklyn,North Side-South Side,BK73,3.0
Broadway & Berry St,Brooklyn,North Side-South Side,BK73,3.0
S 4 St & Wythe Ave,Brooklyn,North Side-South Side,BK73,3.0
S 3 St & Bedford Ave,Brooklyn,North Side-South Side,BK73,3.0
Bedford Ave & S 9th St,Brooklyn,North Side-South Side,BK73,3.0
Willoughby Ave & Walworth St,Brooklyn,Bedford,BK75,3.0
Lexington Ave & Classon Ave,Brooklyn,Bedford,BK75,3.0
Monroe St & Bedford Ave,Brooklyn,Bedford,BK75,3.0
DeKalb Ave & Skillman St,Brooklyn,Bedford,BK75,3.0
Macon St & Nostrand Ave,Brooklyn,Bedford,BK75,3.0
Franklin Ave & Myrtle Ave,Brooklyn,Bedford,BK75,3.0
Washington Ave & Park Ave,Brooklyn,park-cemetery-etc-Brooklyn,BK99,3.0
Clinton Ave & Flushing Ave,Brooklyn,park-cemetery-etc-Brooklyn,BK99,3.0
7 Ave & Farragut St,Brooklyn,park-cemetery-etc-Brooklyn,BK99,3.0
Railroad Ave & Kay Ave,Brooklyn,park-cemetery-etc-Brooklyn,BK99,3.0
Henry St & Poplar St,Brooklyn,Brooklyn Heights-Cobble Hill,BK09,3.0
Clinton St & Tillary St,Brooklyn,Brooklyn Heights-Cobble Hill,BK09,3.0
Clinton St & Joralemon St,Brooklyn,Brooklyn Heights-Cobble Hill,BK09,3.0
Henry St & Atlantic Ave,Brooklyn,Brooklyn Heights-Cobble Hill,BK09,3.0
Clark St & Henry St,Brooklyn,Brooklyn Heights-Cobble Hill,BK09,3.0
Montague St & Clinton St,Brooklyn,Brooklyn Heights-Cobble Hill,BK09,3.0
Hicks St & Montague St,Brooklyn,Brooklyn Heights-Cobble Hill,BK09,3.0
Columbia Heights & Cranberry St,Brooklyn,Brooklyn Heights-Cobble Hill,BK09,3.0
Atlantic Ave & Furman St,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,BK33,3.0
